date,time,T_cmb0,deltaT0,r_i,X_Mg_0,X_Si_0,X_O_0,fraction_MgFe_b,X_MgFeO_b,X_SiO2_b,nu_present,layer_thickness,overturn,ratio_ri
2018-03-01,07:24:35.575104,5500,2800,1720810.41554933,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800,1.4105003406142
2018-03-01,07:24:44.989005,5000,2800,2066043.82615262,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.69347854602674
2018-03-01,07:24:52.837328,5250,2800,1688206.68430933,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.38377597074535
2018-03-01,07:25:00.751392,5500,2800,1200478.77464479,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,0.983998995610481
2018-03-01,07:25:13.845206,5000,2800,2082375.01440693,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,1.70686476590732
2018-03-01,07:25:27.742717,5250,2800,1692131.87069843,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,1.38699333663805
2018-03-01,07:25:40.797499,5500,2800,1142778.78397875,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,0.936703921294055
2018-03-01,07:25:53.626620,5000,2800,2059386.18268145,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,1.68802146121431
2018-03-01,07:26:07.913517,5250,2800,1641329.20796825,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,1.34535180981004
2018-03-01,07:26:19.998194,5500,2800,1031597.42775471,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,0.845571662094024
2018-03-01,07:26:33.356612,5000,2800,1948514.64006937,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,1.59714314759784
2018-03-01,07:26:46.776420,5250,2800,1474004.41928116,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,1.20820034367308
2018-03-01,07:27:00.096264,5500,2800,671795.584874181,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,0.550652118749329
2018-03-01,07:27:06.848588,5000,2800,1996978.40267208,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.63686754317384
2018-03-01,07:27:19.144681,5250,2800,1664418.96226351,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.36427783792091
2018-03-01,07:27:27.401107,5500,2800,1051831.0839268,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,0.862156626169512
2018-03-01,07:27:35.233239,5000,2800,1904914.495567,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,1.56140532423524
2018-03-01,07:27:44.894781,5250,2800,1398574.6853417,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,1.14637269290303
2018-03-01,07:27:52.508638,5500,2800,505884.316561457,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,0.414659275870047
2018-03-01,07:28:01.942328,5000,2800,1831283.71960302,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,1.50105222918281
2018-03-01,07:28:10.583547,5250,2800,1281214.78548644,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,1.05017605367741
2018-03-01,07:28:16.972957,5500,2800,0,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,07:28:28.563747,5000,2800,1691999.0370706,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,1.38688445661525
2018-03-01,07:28:37.761388,5250,2800,884086.224294346,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,0.724660839585529
2018-03-01,07:28:44.137481,5500,2800,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,07:28:51.772687,5000,2800,2007139.04596237,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.64519593931342
2018-03-01,07:28:59.603466,5250,2800,1513634.4466934,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.24068397269951
2018-03-01,07:29:07.203134,5500,2800,664544.737545977,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,0.544708801267194
2018-03-01,07:29:17.067336,5000,2800,1904124.52660391,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,1.56075780869173
2018-03-01,07:29:25.676408,5250,2800,1313775.86231505,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,1.07686546091398
2018-03-01,07:29:33.641700,5500,2800,0,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,07:29:44.075985,5000,2800,1796956.55029144,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,1.47291520515692
2018-03-01,07:29:53.995656,5250,2800,1060673.35315503,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,0.869404387831994
2018-03-01,07:30:01.470847,5500,2800,0,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,07:30:12.672429,5000,2800,1692332.52528024,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,1.38715780760675
2018-03-01,07:30:22.596517,5250,2800,733092.887728716,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,0.600895809613701
2018-03-01,07:30:29.600121,5500,2800,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,07:30:39.653257,5000,2800,2045359.06032158,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.67652381993572
2018-03-01,07:30:47.297760,5250,2800,1530613.26702129,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,1.25460103854204
2018-03-01,07:30:55.611116,5500,2800,372478.825814685,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800,0.305310512962857
2018-03-01,07:31:08.226277,5000,2800,1933155.23138875,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,1.58455346835144
2018-03-01,07:31:18.399713,5250,2800,1332749.80004976,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,1.09241786889324
2018-03-01,07:31:26.430963,5500,2800,0,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,07:31:38.095656,5000,2800,1813881.09947804,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,1.48678778645741
2018-03-01,07:31:48.563816,5250,2800,1067722.62944594,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,0.875182483152413
2018-03-01,07:31:56.675912,5500,2800,0,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,07:32:09.599450,5000,2800,1699406.09800671,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,1.39295581803829
2018-03-01,07:32:21.214435,5250,2800,726401.701412195,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,0.595411230665734
2018-03-01,07:32:29.183361,5500,2800,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800,0
2018-03-01,08:12:04.965030,5000,2400,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:12:15.979199,5250,2400,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:12:26.024704,5500,2400,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:12:40.106242,5000,2400,3480000,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:12:53.112020,5250,2400,3480000,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:13:04.496340,5500,2400,3480000,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:13:18.416197,5000,2400,3480000,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:13:31.129483,5250,2400,3480000,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:13:44.767964,5500,2400,3480000,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:13:57.494724,5000,2400,3480000,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:14:11.513314,5250,2400,3480000,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:14:24.486146,5500,2400,3480000,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:14:33.679609,5000,2400,3480000,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:14:46.798045,5250,2400,3480000,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:14:56.399321,5500,2400,3480000,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:15:06.983976,5000,2400,3480000,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:15:18.365463,5250,2400,3480000,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:15:29.826629,5500,2400,3480000,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:15:42.569970,5000,2400,3480000,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:15:54.625840,5250,2400,3480000,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:16:05.575241,5500,2400,3480000,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:16:19.879805,5000,2400,3480000,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:16:32.028521,5250,2400,3480000,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:16:43.892810,5500,2400,3480000,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:16:54.865408,5000,2400,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:17:05.316580,5250,2400,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:17:14.047266,5500,2400,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:17:27.729985,5000,2400,3480000,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:17:41.270009,5250,2400,3480000,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:17:49.864871,5500,2400,3421436.75026266,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.80445635267431
2018-03-01,08:18:04.796865,5000,2400,3480000,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:18:18.095745,5250,2400,3480000,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:18:28.036624,5500,2400,3356503.92859266,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.75123272835464
2018-03-01,08:18:44.168494,5000,2400,3480000,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:18:58.070130,5250,2400,3480000,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:19:07.747372,5500,2400,3332084.57691441,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.73121686632329
2018-03-01,08:19:19.194980,5000,2400,3480000,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:19:29.598552,5250,2400,3480000,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:19:40.833143,5500,2400,3480000,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:19:55.253429,5000,2400,3480000,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:20:08.004931,5250,2400,3480000,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:20:18.509230,5500,2400,3456867.75318367,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.83349815834727
2018-03-01,08:20:33.111278,5000,2400,3480000,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:20:46.597316,5250,2400,3480000,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:20:59.195015,5500,2400,3364088.53541295,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.75744961919094
2018-03-01,08:21:14.641090,5000,2400,3480000,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:21:29.050930,5250,2400,3480000,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.85245901639344
2018-03-01,08:21:40.271967,5500,2400,3254760.88392327,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,100,800,2.66783679010104
2018-03-01,08:21:49.514671,5000,2400,3052147.72741471,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,100,800,2.50176043230714
2018-03-01,08:21:57.877834,5250,2400,2876432.54994983,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,100,800,2.35773159831953
2018-03-01,08:22:06.311879,5500,2400,2700354.92466631,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,100,800,2.21340567595599
2018-03-01,08:22:17.209425,5000,2400,2978868.57301864,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,100,800,2.44169555165462
2018-03-01,08:22:28.761565,5250,2400,2798560.64031865,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,100,800,2.29390216419561
2018-03-01,08:22:38.398302,5500,2400,2625790.50664802,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,100,800,2.15228730053116
2018-03-01,08:22:50.079437,5000,2400,2983179.89002583,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,100,800,2.44522941805396
2018-03-01,08:23:01.169018,5250,2400,2788600.40618813,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,100,800,2.28573803785912
2018-03-01,08:23:12.249912,5500,2400,2607901.55647434,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,100,800,2.13762422661831
2018-03-01,08:23:22.585778,5000,2400,2979065.09300764,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,100,800,2.44185663361282
2018-03-01,08:23:34.300313,5250,2400,2770369.91561307,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,100,800,2.2707950127976
2018-03-01,08:23:44.360603,5500,2400,2581054.37910689,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,100,800,2.11561834353024
2018-03-01,08:23:50.457447,5000,2400,2899943.57780759,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,100,800,2.37700293262917
2018-03-01,08:24:02.214219,5250,2400,2843037.95049736,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,100,800,2.33035897581751
2018-03-01,08:24:09.625638,5500,2400,2629317.66411455,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,100,800,2.15517841320864
2018-03-01,08:24:17.602804,5000,2400,2834037.21541899,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,100,800,2.32298132411392
2018-03-01,08:24:26.404468,5250,2400,2660226.17897242,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,100,800,2.1805132614528
2018-03-01,08:24:33.956281,5500,2400,2573911.03277661,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,100,800,2.10976314162017
2018-03-01,08:24:42.867840,5000,2400,2845454.0994394,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,100,800,2.33233942577
2018-03-01,08:24:51.759271,5250,2400,2646235.28788568,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,100,800,2.16904531793908
2018-03-01,08:24:59.930779,5500,2400,2536593.38351063,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,100,800,2.07917490451691
2018-03-01,08:25:09.876518,5000,2400,2861514.61449608,0.01,0.05,0.16,0.8,0.05,0.01,2E+016,100,800,2.34550378237384
2018-03-01,08:25:18.574714,5250,2400,2606377.5259876,0.01,0.05,0.16,0.8,0.05,0.01,2E+016,100,800,2.13637502130131
2018-03-01,08:25:26.845523,5500,2400,2476949.22881565,0.01,0.05,0.16,0.8,0.05,0.01,2E+016,100,800,2.03028625312758
2018-03-01,08:25:36.193661,5000,2400,2899036.62671441,0.025,1E-05,0.16,0.8,0.05,0.01,2E+016,100,800,2.37625953009378
2018-03-01,08:25:44.478651,5250,2400,2629316.01875068,0.025,1E-05,0.16,0.8,0.05,0.01,2E+016,100,800,2.15517706454974
2018-03-01,08:25:51.620157,5500,2400,2348362.99520113,0.025,1E-05,0.16,0.8,0.05,0.01,2E+016,100,800,1.92488770098453
2018-03-01,08:26:01.271877,5000,2400,2851158.04438008,0.025,0.01,0.16,0.8,0.05,0.01,2E+016,100,800,2.33701479047548
2018-03-01,08:26:10.626765,5250,2400,2551911.64453762,0.025,0.01,0.16,0.8,0.05,0.01,2E+016,100,800,2.09173085617837
2018-03-01,08:26:18.097267,5500,2400,2216361.65336115,0.025,0.01,0.16,0.8,0.05,0.01,2E+016,100,800,1.81668987980422
2018-03-01,08:26:28.901473,5000,2400,2829732.13039462,0.025,0.025,0.16,0.8,0.05,0.01,2E+016,100,800,2.31945256589723
2018-03-01,08:26:38.168187,5250,2400,2495882.3074305,0.025,0.025,0.16,0.8,0.05,0.01,2E+016,100,800,2.045805170025
2018-03-01,08:26:46.922212,5500,2400,2139306.42613663,0.025,0.025,0.16,0.8,0.05,0.01,2E+016,100,800,1.75352985748904
2018-03-01,08:26:59.543163,5000,2400,2824789.43950444,0.025,0.05,0.16,0.8,0.05,0.01,2E+016,100,800,2.31540117992167
2018-03-01,08:27:10.158151,5250,2400,2456168.02477431,0.025,0.05,0.16,0.8,0.05,0.01,2E+016,100,800,2.01325247932321
2018-03-01,08:27:18.812072,5500,2400,2102471.03801183,0.025,0.05,0.16,0.8,0.05,0.01,2E+016,100,800,1.72333691640314
2018-03-01,08:27:28.348459,5000,2400,2923627.0524087,0.05,1E-05,0.16,0.8,0.05,0.01,2E+016,100,800,2.39641561672844
2018-03-01,08:27:37.236324,5250,2400,2654348.92128722,0.05,1E-05,0.16,0.8,0.05,0.01,2E+016,100,800,2.17569583712067
2018-03-01,08:27:45.076482,5500,2400,2343151.61787354,0.05,1E-05,0.16,0.8,0.05,0.01,2E+016,100,800,1.92061608022422
2018-03-01,08:27:55.815251,5000,2400,2879498.34072261,0.05,0.01,0.16,0.8,0.05,0.01,2E+016,100,800,2.36024454157591
2018-03-01,08:28:05.085264,5250,2400,2593917.44622582,0.05,0.01,0.16,0.8,0.05,0.01,2E+016,100,800,2.12616184116871
2018-03-01,08:28:14.742497,5500,2400,2257410.59954436,0.05,0.01,0.16,0.8,0.05,0.01,2E+016,100,800,1.85033655700357
2018-03-01,08:28:24.830520,5000,2400,2842003.21449455,0.05,0.025,0.16,0.8,0.05,0.01,2E+016,100,800,2.32951083155291
2018-03-01,08:28:35.077118,5250,2400,2519501.37977459,0.05,0.025,0.16,0.8,0.05,0.01,2E+016,100,800,2.06516506538901
2018-03-01,08:28:44.850387,5500,2400,2159884.77702759,0.05,0.025,0.16,0.8,0.05,0.01,2E+016,100,800,1.77039735821934
2018-03-01,08:28:55.506607,5000,2400,2803357.27705073,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,100,800,2.29783383364814
2018-03-01,08:29:06.673570,5250,2400,2439082.66136965,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,100,800,1.99924808308988
2018-03-01,08:29:17.721067,5500,2400,2022086.09340356,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,100,800,1.6574476175439
2018-03-01,08:29:26.554869,5000,2400,2151808.72523632,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800,1.76377764363633
2018-03-01,08:29:34.032517,5250,2400,1816962.09816368,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800,1.48931319521613
2018-03-01,08:29:41.950362,5500,2400,1294623.41593402,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800,1.06116673437214
2018-03-01,08:29:51.429014,5000,2400,2055841.06855283,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,100,800,1.68511562996134
2018-03-01,08:30:01.408798,5250,2400,1688099.06996106,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,100,800,1.38368776226316
2018-03-01,08:30:11.091516,5500,2400,1093948.74304399,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,100,800,0.896679297577037
2018-03-01,08:30:21.758792,5000,2400,2055300.04127791,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,100,800,1.6846721649819
2018-03-01,08:30:31.699741,5250,2400,1663405.16543036,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,100,800,1.36344685691013
2018-03-01,08:30:42.222708,5500,2400,1028041.10929197,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,100,800,0.84265664696063
2018-03-01,08:30:52.516049,5000,2400,2064602.19940812,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800,1.69229688476076
2018-03-01,08:31:02.735177,5250,2400,1662087.60723962,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800,1.36236689118001
2018-03-01,08:31:12.794221,5500,2400,993254.254153648,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800,0.814142831273482
2018-03-01,08:31:19.000247,5000,2400,1972821.99925099,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800,1.61706721250081
2018-03-01,08:31:30.270722,5250,2400,1773234.24641314,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800,1.45347069378126
2018-03-01,08:31:38.648909,5500,2400,1158789.8486995,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800,0.949827744835653
2018-03-01,08:31:45.013588,5000,2400,1858351.69280535,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,100,800,1.5232390924634
2018-03-01,08:31:52.564519,5250,2400,1259070.41196933,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,100,800,1.03202492784371
2018-03-01,08:31:59.672341,5500,2400,303595.744764301,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,100,800,0.24884897111828
2018-03-01,08:32:08.327194,5000,2400,1852704.83821956,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,100,800,1.51861052313078
2018-03-01,08:32:15.499453,5250,2400,1266566.31496138,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,100,800,1.03816911062408
2018-03-01,08:32:21.914779,5500,2400,0,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,100,800,0
2018-03-01,08:32:32.449182,5000,2400,1864727.90145389,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,100,800,1.52846549299499
2018-03-01,08:32:40.230549,5250,2400,1251090.7229306,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,100,800,1.02548419912344
2018-03-01,08:32:46.632277,5500,2400,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,100,800,0
2018-03-01,08:32:54.436461,5000,2400,1966458.58294837,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800,1.61185129749866
2018-03-01,08:33:01.918587,5250,2400,1422409.6629116,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800,1.16590955976361
2018-03-01,08:33:07.081732,5500,2400,0,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800,0
2018-03-01,08:33:16.500426,5000,2400,1866546.42987397,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,100,800,1.52995609006063
2018-03-01,08:33:24.919417,5250,2400,1215348.11204249,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,100,800,0.996186977084012
2018-03-01,08:33:31.300550,5500,2400,0,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,100,800,0
2018-03-01,08:33:41.592274,5000,2400,1833954.49382168,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,100,800,1.50324138837843
2018-03-01,08:33:50.645384,5250,2400,1099870.84906307,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,100,800,0.901533482838584
2018-03-01,08:33:56.995864,5500,2400,0,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,100,800,0
2018-03-01,08:34:10.661883,5000,2400,1822421.27649458,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,100,800,1.49378793155293
2018-03-01,08:34:21.008716,5250,2400,1012283.59550294,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,100,800,0.829740652051594
2018-03-01,08:34:27.498193,5500,2400,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,100,800,0
2018-03-01,08:34:35.946480,5000,2400,1987788.64270731,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800,1.62933495303878
2018-03-01,08:34:44.777455,5250,2400,1454230.10227001,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800,1.19199188710657
2018-03-01,08:34:51.789081,5500,2400,0,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800,0
2018-03-01,08:35:01.997987,5000,2400,1891994.87846034,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,100,800,1.55081547414782
2018-03-01,08:35:11.018498,5250,2400,1279797.89080357,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,100,800,1.04901466459309
2018-03-01,08:35:19.488790,5500,2400,0,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,100,800,0
2018-03-01,08:35:30.264746,5000,2400,1847784.84889405,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,100,800,1.51457774499512
2018-03-01,08:35:39.627020,5250,2400,1150831.04190092,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,100,800,0.943304132705669
2018-03-01,08:35:49.092698,5500,2400,0,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,100,800,0
2018-03-01,08:36:00.590575,5000,2400,1808355.48456767,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800,1.48225859390793
2018-03-01,08:36:11.354873,5250,2400,998614.999140928,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800,0.818536884541744
2018-03-01,08:36:19.804634,5500,2400,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800,0
2018-03-01,08:36:32.125803,5000,2400,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:36:43.880092,5250,2400,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:36:56.285551,5500,2400,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:37:06.872654,5000,2400,3480000,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
2018-03-01,08:37:17.215712,5250,2400,3480000,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800,2.85245901639344
