Time-date,time,T_cmb0,deltaT0,r_i,X_Mg_0,X_Si_0,X_O_0,fraction_MgFe_b,X_MgFeO_b,X_SiO2_b,nu_present,layer_thickness,overturn
2018-02-18,20:27:37.517650,5500,2800,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:28:00.231715,5750,2800,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:28:24.442442,6000,2800,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:29:03.919311,5000,2800,2259329.50271867,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:29:34.743089,5250,2800,1831839.79671701,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:30:06.857953,5500,2800,1267720.98104348,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:30:57.043631,5750,2800,1529432.12749098,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:31:33.109376,6000,2800,978898.676854613,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:32:09.994866,5000,2800,2095206.10681096,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:32:43.386754,5250,2800,1555669.62819739,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:33:09.415458,5500,2800,406618.884894765,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:33:34.980729,5750,2800,0,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:33:57.993311,6000,2800,0,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:34:37.124520,5000,2800,1874896.47256336,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:35:14.293672,5250,2800,1095362.32295164,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:35:35.574337,5500,2800,0,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:35:55.741661,5750,2800,0,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:36:18.016495,6000,2800,0,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:37:02.453409,5000,2800,1600694.9047607,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:37:29.688820,5250,2800,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:37:54.467223,5500,2800,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:38:15.137243,5750,2800,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:38:35.868031,6000,2800,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:39:15.136225,5000,2800,2241118.92540375,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:39:58.956083,5250,2800,1791122.31676835,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:40:35.087178,5500,2800,1065775.88650516,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:40:55.931304,5750,2800,0,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:41:24.724216,6000,2800,0,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:42:05.708850,5000,2800,2085482.76510744,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:42:47.149343,5250,2800,1559937.53846536,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:43:17.440293,5500,2800,0,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:43:42.056991,5750,2800,0,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:44:03.548922,6000,2800,0,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:44:45.845972,5000,2800,1874173.62026734,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:45:21.052293,5250,2800,1179465.06644635,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:45:52.440385,5500,2800,0,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:46:17.096775,5750,2800,0,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:46:37.699403,6000,2800,0,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:47:23.152660,5000,2800,1590247.45152171,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:48:04.317027,5250,2800,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:48:32.993750,5500,2800,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:48:54.332986,5750,2800,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,20:49:10.527200,6000,2800,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,1000,800
2018-02-18,22:35:59.334616,5000,2800,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:36:42.262642,5250,2800,3438202.2209718,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:37:16.991342,5500,2800,3351471.47039073,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:38:01.524853,5750,2800,3264309.01493359,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:38:38.003811,6000,2800,3180524.44946167,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:39:28.880636,5000,2800,3480000,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:40:14.364484,5250,2800,3410120.07486277,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:41:01.571715,5500,2800,3297555.59780273,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:41:44.127186,5750,2800,3196935.87634163,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:42:26.493315,6000,2800,3116179.20960435,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:43:14.375676,5000,2800,3474762.88537206,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:44:01.522120,5250,2800,3359675.76207905,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:44:48.525636,5500,2800,3232648.13148003,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:45:33.272617,5750,2800,3103570.49904229,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:46:16.076129,6000,2800,2979739.81895365,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:46:53.418056,5000,2800,3380984.50669618,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:47:32.637939,5250,2800,3252115.29454412,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:48:14.278106,5500,2800,3127439.03366034,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:49:01.473143,5750,2800,3004782.73812034,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:49:47.693446,6000,2800,2881143.85049622,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:50:13.168039,5000,2800,3469401.97031652,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:50:55.797642,5250,2800,3429835.99996213,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:51:22.750417,5500,2800,3296410.30346866,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:51:50.388628,5750,2800,3178167.05536886,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:52:17.569874,6000,2800,3077657.06365101,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:52:57.819723,5000,2800,3386548.0150608,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:54:12.049314,5250,2800,3419554.22660227,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:55:19.491639,5500,2800,3450746.61878477,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:56:11.713903,5750,2800,3437538.9422118,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:56:57.877746,6000,2800,3400833.54850603,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:57:40.285879,5000,2800,3310823.4384179,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,22:59:04.407742,5250,2800,3322417.25017312,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:00:25.587044,5500,2800,3403449.16286487,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:01:33.490484,5750,2800,3440899.40005043,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:02:24.249832,6000,2800,3449883.47139348,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:03:45.473584,5000,2800,3245202.05700442,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:05:34.261912,5250,2800,3153476.10685787,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:07:09.513068,5500,2800,3253466.30991269,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:08:20.052341,5750,2800,3351005.14827957,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:09:22.125685,6000,2800,3407769.7803694,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:09:57.422164,5000,2800,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:10:22.508359,5250,2800,3357038.85002553,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:10:51.202972,5500,2800,3230190.66186949,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:11:21.651170,5750,2800,3178659.06842394,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:11:49.382192,6000,2800,3021631.17638326,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:12:30.965488,5000,2800,3398962.26917542,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:13:09.684284,5250,2800,3241177.00114163,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:13:51.751247,5500,2800,3118075.11002087,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:15:27.580472,5750,2800,3424131.01602248,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:16:22.442458,6000,2800,3427080.33923073,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:17:04.576735,5000,2800,3299343.64515146,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:17:41.376389,5250,2800,3107493.88056224,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:18:22.412254,5500,2800,2984561.04861892,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:20:08.017830,5750,2800,3364754.54748089,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:21:17.178366,6000,2800,3467661.72114929,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:22:13.939558,5000,2800,3217211.01359527,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:23:00.945350,5250,2800,2978121.92859223,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:23:52.697565,5500,2800,2830517.34171896,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:26:09.506404,5750,2800,3212147.6935359,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:27:23.309146,6000,2800,3403708.45797881,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:27:59.213624,5000,2800,3480000,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:28:28.552054,5250,2800,3374786.60846536,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:28:58.330899,5500,2800,3198118.49083786,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:29:25.908503,5750,2800,3015661.72132165,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:29:59.766427,6000,2800,2895150.69937673,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:30:43.988696,5000,2800,3435309.99080233,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:31:25.544200,5250,2800,3261458.91636403,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:32:05.226684,5500,2800,3068672.36531138,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:32:39.940379,5750,2800,2858216.82261229,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:33:25.142020,6000,2800,2846343.40639399,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:34:09.498697,5000,2800,3324827.87580594,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:34:57.834116,5250,2800,3123938.24265813,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:35:44.744703,5500,2800,2925662.07549535,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:36:23.499050,5750,2800,2669674.35617113,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:37:11.567372,6000,2800,2753704.27645025,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:38:15.798731,5000,2800,3230805.21032194,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:39:09.758011,5250,2800,2997023.50872492,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:40:03.201570,5500,2800,2741905.81813864,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:40:59.333851,5750,2800,2488380.69450081,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:42:02.097611,6000,2800,2650948.43291909,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,30,800
2018-02-18,23:42:33.728384,5000,2800,2670432.31075969,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:43:14.811119,5250,2800,2447153.67782991,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:43:55.681337,5500,2800,2215372.59790912,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:44:26.571472,5750,2800,1973977.30225694,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:44:59.574973,6000,2800,1717470.35660492,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:45:45.234055,5000,2800,2678544.4669668,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:46:26.560115,5250,2800,2435652.02777859,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:47:09.697254,5500,2800,2172991.08994063,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:47:50.087860,5750,2800,1894641.97158087,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:48:29.487894,6000,2800,1600348.55307279,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:49:10.620931,5000,2800,2651183.89142754,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:49:54.891213,5250,2800,2392763.01605809,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:50:36.782521,5500,2800,2110975.50762499,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:51:18.367677,5750,2800,1787765.23621245,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:51:59.154402,6000,2800,1391438.11950132,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:52:35.295736,5000,2800,2561322.8526155,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:53:12.899967,5250,2800,2276482.98230125,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:53:53.802566,5500,2800,1975636.49751861,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:54:35.377666,5750,2800,1630764.77533904,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:55:19.408634,6000,2800,1172056.01192889,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:55:43.833582,5000,2800,2605723.87959465,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:56:22.084844,5250,2800,2439608.78973204,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:56:48.110340,5500,2800,2146826.81458676,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:57:09.429057,5750,2800,1845832.91994431,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:57:31.937617,6000,2800,1531133.5250183,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:58:07.966812,5000,2800,2521628.1547416,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:58:52.145594,5250,2800,2300950.61096587,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:59:27.865305,5500,2800,2119947.10703368,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-18,23:59:58.056641,5750,2800,1940997.06891577,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:00:26.585859,6000,2800,1753663.23563191,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:00:59.647983,5000,2800,2453000.27227716,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:01:43.294446,5250,2800,2206835.59997005,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:02:19.972857,5500,2800,2019032.89034807,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:02:51.796081,5750,2800,1856723.79397637,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:03:26.226295,6000,2800,1679459.19850361,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:04:10.657295,5000,2800,2366170.67860733,0.01,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:04:48.767314,5250,2800,2007190.49068756,0.01,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:05:22.696036,5500,2800,1788655.76061164,0.01,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:05:56.784956,5750,2800,1650699.40407278,0.01,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:06:27.591537,6000,2800,1511856.75555348,0.01,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:06:55.758076,5000,2800,2631561.97432034,0.025,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:07:19.497930,5250,2800,2342150.18808295,0.025,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:07:41.778420,5500,2800,2032656.7081025,0.025,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:08:08.623590,5750,2800,1850778.56348587,0.025,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:08:36.809830,6000,2800,1410756.00866424,0.025,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:09:16.627513,5000,2800,2543650.7456071,0.025,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:09:44.319190,5250,2800,2207013.61365358,0.025,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:10:17.885441,5500,2800,1875453.72220265,0.025,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:10:51.980881,5750,2800,1870209.31022915,0.025,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:11:25.291785,6000,2800,1729331.15109916,0.025,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:12:06.063143,5000,2800,2448045.69983445,0.025,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:12:38.774980,5250,2800,2053163.38730577,0.025,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:13:15.957698,5500,2800,1695712.61073005,0.025,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:14:00.555373,5750,2800,1770531.26563896,0.025,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:14:31.629541,6000,2800,1679249.21066065,0.025,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:15:13.056373,5000,2800,2366235.50796112,0.025,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:15:43.332593,5250,2800,1902564.51174458,0.025,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:16:19.190196,5500,2800,1477271.7028072,0.025,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:16:58.132940,5750,2800,1496228.34254701,0.025,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:17:29.795307,6000,2800,1483439.64290243,0.025,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:17:59.474757,5000,2800,2687482.88389104,0.05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:18:26.420664,5250,2800,2379587.38586494,0.05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:18:49.840300,5500,2800,2012980.96298287,0.05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:19:13.475124,5750,2800,1549104.37924232,0.05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:19:40.423909,6000,2800,1024009.65162989,0.05,1E-05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:20:18.767130,5000,2800,2591256.80405269,0.05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:20:52.719138,5250,2800,2248064.74424279,0.05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:21:25.855547,5500,2800,1829831.99328491,0.05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:21:51.759714,5750,2800,1227394.82229967,0.05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:22:20.988521,6000,2800,790627.394263776,0.05,0.01,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:23:00.804504,5000,2800,2483411.06172745,0.05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:23:37.574619,5250,2800,2088720.23189785,0.05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:24:11.044595,5500,2800,1623002.33274728,0.05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:24:36.349307,5750,2800,692421.729609083,0.05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:25:10.026785,6000,2800,293767.134698019,0.05,0.025,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:25:57.911683,5000,2800,2386230.42532787,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:26:38.368466,5250,2800,1932345.21157789,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:27:13.886145,5500,2800,1296411.56535276,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:27:33.093726,5750,2800,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:27:59.321767,6000,2800,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+016,30,800
2018-02-19,00:28:30.131179,5000,2800,1817197.31036854,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:28:57.644856,5250,2800,1267392.95761134,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:29:23.541113,5500,2800,0,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:29:56.303820,5750,2800,0,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:30:19.443004,6000,2800,0,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:30:54.942741,5000,2800,1829704.2746489,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:31:31.977335,5250,2800,1278328.35069652,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:32:04.259765,5500,2800,0,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:32:36.171713,5750,2800,0,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:33:10.298923,6000,2800,0,1E-05,0.01,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:33:52.696964,5000,2800,1820465.25474775,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:34:27.633973,5250,2800,1227448.80716659,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:35:03.083520,5500,2800,0,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:35:36.052450,5750,2800,0,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:36:09.785401,6000,2800,0,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,30,800
2018-02-19,00:36:43.248224,5000,2800,1722373.15789643,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,30,800
